114.957730329795,203.69402494607,51,-1
268.688769792015,729.334706166713,52,0
153.714399964323,304.543026216895,52,0
678.665240490214,759.844104338508,52,2
401.124431091328,337.471087635256,51,0
131.474060540623,563.560137064282,50,0
139.397572390877,741.348523362054,74,2
245.755914965499,210.185312005649,74,-2
476.040245792045,481.627844435529,51,0
581.809657303389,460.508369225163,51,0
324.767192976283,634.137144960155,51,0
375.057331055239,443.258708375919,52,0
503.030731998656,378.003408795976,52,0
466.550573078895,628.660271318116,52,0
392.213308997477,550.849619309018,52,0
553.507099399099,737.387821828742,74,2
215.243080026427,633.772131626862,52,0
273.522607688501,361.0647211336,73,0
549.272327402087,208.899400316194,74,-2
136.836791280778,432.001727382589,74,-1
708.029283749834,490.11734569448,73,0
625.628199752432,337.844120710767,73,0
266.494869022988,515.680621904757,74,0
729.43057568624,227.036520627792,73,1
751.764905583827,367.207413798518,52,1
399.755040134939,738.74502912172,74,2
592.74329430937,587.40493761663,72,0
395.973906547048,208.812284060482,73,-2
732.490948394936,640.067760812156,73,1
